LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,label
3.0,3.0,0.0,0.0,2.0,2.0,1.0,20.0,27.96,21.65,13103.56,0.2,120.0,0.05,727.98,605.33,46.0,74.0,17.0,16.0,25.0,1
16.0,11.0,0.0,6.0,6.0,3.0,3.0,66.0,80.78,32.7,86388.8,0.88,410.0,0.03,4799.38,2641.61,182.0,228.0,64.0,23.0,88.0,0
3.0,3.0,0.0,0.0,2.0,2.0,1.0,11.0,17.84,8.33,1238.98,0.05,35.0,0.12,68.83,148.68,15.0,20.0,9.0,10.0,16.0,0
14.0,47.0,3.0,4.0,24.0,16.0,6.0,62.0,31.56,84.0,222659.18,0.88,465.0,0.01,12369.95,2650.7,168.0,297.0,26.0,26.0,85.0,0
4.0,6.0,0.0,0.0,5.0,5.0,1.0,29.0,27.07,10.5,2984.81,0.09,62.0,0.1,165.82,284.27,21.0,41.0,12.0,12.0,36.0,0
8.0,13.0,3.0,13.0,7.0,7.0,6.0,39.0,62.44,17.79,19750.95,0.37,188.0,0.06,1097.28,1110.5,83.0,105.0,42.0,18.0,65.0,0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,13.5,2.0,54.0,0.01,9.0,0.5,3.0,27.0,4.0,5.0,4.0,4.0,6.0,0
1.0,5.0,0.0,2.0,3.0,2.0,1.0,14.0,27.13,8.14,1798.93,0.07,47.0,0.12,99.94,220.92,19.0,28.0,14.0,12.0,19.0,0
13.0,43.0,0.0,0.0,22.0,8.0,22.0,106.0,58.13,83.59,406148.33,1.62,870.0,0.01,22563.8,4858.92,406.0,464.0,34.0,14.0,122.0,0
4.0,3.0,0.0,0.0,2.0,1.0,1.0,12.0,13.9,15.58,3375.9,0.07,53.0,0.06,187.55,216.64,17.0,36.0,6.0,11.0,18.0,0
43.0,20.0,6.0,56.0,13.0,12.0,1.0,186.0,100.58,61.01,374326.51,2.05,912.0,0.02,20795.92,6135.86,357.0,555.0,79.0,27.0,295.0,0
4.0,3.0,0.0,0.0,2.0,2.0,1.0,11.0,21.34,7.56,1220.75,0.05,38.0,0.13,67.82,161.42,11.0,27.0,8.0,11.0,17.0,1
3.0,13.0,0.0,5.0,7.0,4.0,1.0,18.0,32.72,9.39,2883.89,0.1,62.0,0.11,160.22,307.16,26.0,36.0,18.0,13.0,28.0,1
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.48,4.0,55.73,0.0,6.0,0.25,3.1,13.93,2.0,4.0,1.0,4.0,4.0,0
5.0,5.0,0.0,0.0,3.0,1.0,1.0,14.0,19.95,12.41,3072.34,0.08,54.0,0.08,170.69,247.59,21.0,33.0,11.0,13.0,21.0,0
2.0,5.0,0.0,3.0,3.0,3.0,1.0,10.0,18.86,11.0,2281.98,0.07,48.0,0.09,126.78,207.45,18.0,30.0,9.0,11.0,17.0,0
16.0,39.0,3.0,6.0,20.0,6.0,12.0,130.0,41.14,92.17,349496.0,1.26,632.0,0.01,19416.44,3792.0,237.0,395.0,36.0,28.0,158.0,0
5.0,3.0,0.0,0.0,2.0,2.0,1.0,17.0,18.68,22.4,9370.8,0.14,89.0,0.04,520.6,418.34,28.0,61.0,10.0,16.0,24.0,1
8.0,11.0,2.0,7.0,6.0,6.0,1.0,26.0,35.29,10.67,4015.7,0.13,74.0,0.09,223.09,376.47,24.0,50.0,18.0,16.0,45.0,1
2.0,7.0,0.0,0.0,4.0,4.0,1.0,13.0,32.93,7.33,1770.86,0.08,52.0,0.14,98.38,241.48,22.0,30.0,15.0,10.0,18.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,14.0,27.5,8.63,2045.72,0.08,54.0,0.12,113.65,237.19,23.0,31.0,12.0,9.0,17.0,0
5.0,7.0,0.0,0.0,4.0,3.0,4.0,24.0,38.85,11.56,5194.56,0.15,85.0,0.09,288.59,449.26,37.0,48.0,24.0,15.0,31.0,0
3.0,3.0,0.0,2.0,2.0,2.0,1.0,17.0,20.22,10.23,2115.2,0.07,44.0,0.1,117.51,206.82,15.0,29.0,11.0,15.0,25.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,17.64,6.3,700.14,0.04,31.0,0.16,38.9,111.13,9.0,22.0,5.0,7.0,7.0,1
6.0,9.0,0.0,5.0,5.0,5.0,1.0,20.0,36.55,9.26,3136.28,0.11,69.0,0.11,174.24,338.58,32.0,37.0,19.0,11.0,33.0,0
7.0,83.0,20.0,5.0,42.0,25.0,27.0,148.0,79.97,65.26,340687.48,1.74,779.0,0.02,18927.08,5219.64,322.0,457.0,74.0,30.0,182.0,1
2.0,21.0,1.0,4.0,11.0,4.0,1.0,28.0,39.14,19.0,14131.17,0.25,145.0,0.05,785.07,743.75,57.0,88.0,21.0,14.0,38.0,0
7.0,13.0,5.0,8.0,7.0,7.0,6.0,46.0,57.34,17.37,17296.46,0.33,170.0,0.06,960.91,995.86,66.0,104.0,38.0,20.0,68.0,0
40.0,57.0,0.0,7.0,29.0,23.0,1.0,470.0,214.88,83.56,1500388.97,5.99,2372.0,0.01,83354.94,17955.7,1103.0,1269.0,165.0,25.0,519.0,0
2.0,9.0,0.0,0.0,5.0,2.0,5.0,12.0,11.66,19.13,4263.06,0.07,48.0,0.05,236.84,222.91,18.0,30.0,8.0,17.0,16.0,0
4.0,5.0,1.0,4.0,3.0,2.0,1.0,14.0,29.92,8.11,1971.77,0.08,50.0,0.12,109.54,242.9,23.0,27.0,17.0,12.0,25.0,0
5.0,19.0,0.0,0.0,10.0,3.0,8.0,39.0,31.83,26.4,22182.69,0.28,153.0,0.04,1232.37,840.25,66.0,87.0,25.0,20.0,44.0,1
31.0,59.0,0.0,40.0,31.0,11.0,11.0,186.0,35.69,79.93,227989.05,0.95,498.0,0.01,12666.06,2852.5,166.0,332.0,27.0,26.0,259.0,0
4.0,11.0,0.0,0.0,6.0,5.0,4.0,25.0,33.92,15.0,7631.19,0.17,100.0,0.07,423.96,508.75,38.0,62.0,19.0,15.0,31.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,17.28,7.0,846.49,0.04,29.0,0.14,47.03,120.93,14.0,15.0,9.0,9.0,10.0,0
1.0,17.0,1.0,0.0,9.0,4.0,5.0,24.0,12.37,32.5,13063.03,0.13,93.0,0.03,725.72,401.94,35.0,58.0,7.0,13.0,30.0,0
1.0,5.0,0.0,0.0,3.0,2.0,1.0,15.0,21.19,4.71,471.01,0.03,27.0,0.21,26.17,99.91,11.0,16.0,7.0,6.0,18.0,0
4.0,5.0,0.0,0.0,3.0,2.0,1.0,13.0,28.72,8.02,1851.77,0.08,47.0,0.12,102.88,230.62,21.0,26.0,17.0,13.0,19.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,6.0,31.38,6.43,1296.89,0.07,44.0,0.16,72.05,201.74,18.0,26.0,14.0,10.0,8.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,15.38,4.57,321.48,0.02,18.0,0.22,17.86,70.32,8.0,10.0,7.0,8.0,7.0,0
5.0,1.0,0.0,3.0,1.0,1.0,1.0,18.0,67.62,6.68,3018.79,0.15,93.0,0.15,167.71,451.79,42.0,51.0,22.0,7.0,28.0,0
10.0,7.0,0.0,1.0,4.0,3.0,1.0,13.0,24.04,11.14,2985.45,0.09,57.0,0.09,165.86,267.93,26.0,31.0,14.0,12.0,26.0,0
8.0,19.0,0.0,9.0,10.0,4.0,8.0,45.0,23.84,45.32,48956.98,0.36,203.0,0.02,2719.83,1080.35,82.0,121.0,19.0,21.0,65.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,13.84,3.5,169.51,0.02,14.0,0.29,9.42,48.43,4.0,10.0,4.0,7.0,7.0,0
2.0,5.0,0.0,1.0,3.0,3.0,1.0,10.0,18.8,8.18,1258.37,0.05,34.0,0.12,69.91,153.8,15.0,19.0,11.0,12.0,16.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,12.0,19.93,5.57,618.5,0.04,30.0,0.18,34.36,111.01,13.0,17.0,7.0,6.0,14.0,0
2.0,3.0,0.0,0.0,2.0,2.0,1.0,15.0,13.11,14.88,2901.25,0.07,42.0,0.07,161.18,195.04,14.0,28.0,8.0,17.0,20.0,0
2.0,11.0,0.0,0.0,6.0,5.0,3.0,30.0,38.69,9.17,3250.8,0.12,73.0,0.11,180.6,354.63,30.0,43.0,18.0,11.0,34.0,0
9.0,19.0,7.0,15.0,10.0,8.0,1.0,43.0,34.32,24.4,20435.68,0.28,162.0,0.04,1135.32,837.53,61.0,101.0,20.0,16.0,76.0,0
4.0,11.0,1.0,2.0,6.0,4.0,6.0,23.0,28.39,14.0,5564.41,0.13,81.0,0.07,309.13,397.46,32.0,49.0,16.0,14.0,32.0,0
3.0,9.0,2.0,1.0,5.0,1.0,3.0,36.0,25.53,24.5,15326.24,0.21,121.0,0.04,851.46,625.56,49.0,72.0,18.0,18.0,47.0,1
4.0,3.0,0.0,0.0,2.0,2.0,1.0,11.0,32.0,5.71,1044.78,0.06,41.0,0.18,58.04,182.84,20.0,21.0,14.0,8.0,17.0,1
1.0,5.0,0.0,0.0,3.0,2.0,3.0,7.0,13.22,7.71,786.47,0.03,24.0,0.13,43.69,101.95,9.0,15.0,7.0,12.0,10.0,0
2.0,29.0,1.0,4.0,15.0,14.0,10.0,72.0,72.72,20.43,30348.69,0.5,266.0,0.05,1686.04,1485.6,110.0,156.0,35.0,13.0,81.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,10.44,3.5,127.89,0.01,11.0,0.29,7.11,36.54,3.0,8.0,3.0,7.0,6.0,0
4.0,5.0,0.0,0.0,3.0,2.0,3.0,9.0,16.21,8.13,1070.63,0.04,30.0,0.12,59.48,131.77,10.0,20.0,8.0,13.0,15.0,0
3.0,5.0,0.0,0.0,3.0,1.0,1.0,12.0,11.08,10.83,1300.0,0.04,30.0,0.09,72.22,120.0,13.0,17.0,6.0,10.0,17.0,1
2.0,5.0,0.0,1.0,3.0,2.0,3.0,7.0,11.33,9.75,1076.85,0.04,26.0,0.1,59.82,110.45,9.0,17.0,6.0,13.0,12.0,0
13.0,7.0,0.0,16.0,4.0,4.0,1.0,51.0,96.16,17.51,29478.87,0.56,272.0,0.06,1637.72,1683.63,107.0,165.0,55.0,18.0,84.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,23.77,6.55,1018.4,0.05,36.0,0.15,56.58,155.59,16.0,20.0,11.0,9.0,11.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,34.49,3.11,333.86,0.04,29.0,0.32,18.55,107.31,14.0,15.0,9.0,4.0,12.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,10.81,6.3,429.12,0.02,19.0,0.16,23.84,68.11,9.0,10.0,5.0,7.0,10.0,0
3.0,3.0,0.0,4.0,2.0,2.0,1.0,18.0,38.07,4.5,770.85,0.06,39.0,0.22,42.83,171.3,18.0,21.0,14.0,7.0,27.0,1
6.0,7.0,0.0,0.0,4.0,3.0,1.0,24.0,40.7,13.56,7481.51,0.18,103.0,0.07,415.64,551.83,47.0,56.0,26.0,15.0,32.0,1
2.0,5.0,0.0,0.0,3.0,3.0,3.0,15.0,42.5,7.58,2441.12,0.11,67.0,0.13,135.62,322.09,32.0,35.0,19.0,9.0,19.0,0
4.0,5.0,1.0,6.0,3.0,3.0,1.0,20.0,35.53,9.67,3320.33,0.11,70.0,0.1,184.46,343.48,29.0,41.0,18.0,12.0,34.0,0
4.0,1.0,0.0,4.0,1.0,1.0,1.0,19.0,75.56,3.47,911.0,0.09,58.0,0.29,50.61,262.37,25.0,33.0,18.0,5.0,29.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,13.11,4.8,301.96,0.02,17.0,0.21,16.78,62.91,6.0,11.0,5.0,8.0,8.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,39.53,4.0,632.49,0.05,36.0,0.25,35.14,158.12,16.0,20.0,14.0,7.0,12.0,0
5.0,9.0,0.0,0.0,5.0,4.0,1.0,18.0,20.01,18.5,6848.08,0.12,77.0,0.05,380.45,370.17,37.0,40.0,14.0,14.0,25.0,0
8.0,11.0,0.0,0.0,6.0,4.0,1.0,47.0,48.7,16.96,14002.94,0.28,161.0,0.06,777.94,825.81,65.0,96.0,23.0,12.0,58.0,0
8.0,7.0,0.0,4.0,4.0,3.0,3.0,31.0,32.95,30.0,29651.11,0.33,187.0,0.03,1647.28,988.37,70.0,117.0,21.0,18.0,45.0,1
1.0,9.0,1.0,1.0,5.0,5.0,4.0,6.0,17.92,6.87,846.93,0.04,29.0,0.15,47.05,123.19,10.0,19.0,8.0,11.0,13.0,0
2.0,3.0,0.0,3.0,2.0,1.0,1.0,11.0,19.14,16.14,4991.44,0.1,65.0,0.06,277.3,309.07,19.0,46.0,10.0,17.0,18.0,0
15.0,1.0,0.0,19.0,1.0,1.0,1.0,27.0,70.45,14.15,14113.4,0.33,196.0,0.07,784.08,997.14,92.0,104.0,26.0,8.0,64.0,0
13.0,31.0,0.0,0.0,17.0,7.0,1.0,110.0,46.92,50.88,121488.83,0.8,395.0,0.02,6749.38,2387.54,147.0,248.0,39.0,27.0,126.0,1
6.0,7.0,0.0,6.0,4.0,4.0,1.0,33.0,51.74,24.04,29896.28,0.41,237.0,0.04,1660.9,1243.76,118.0,119.0,27.0,11.0,47.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,11.0,27.33,5.63,864.74,0.05,35.0,0.18,48.04,153.73,15.0,20.0,12.0,9.0,13.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,12.0,10.72,17.5,3283.82,0.06,45.0,0.06,182.43,187.65,10.0,35.0,4.0,14.0,16.0,0
3.0,3.0,0.0,4.0,2.0,2.0,1.0,8.0,17.3,3.6,224.17,0.02,18.0,0.28,12.45,62.27,6.0,12.0,5.0,6.0,17.0,0
9.0,11.0,0.0,15.0,6.0,4.0,1.0,44.0,20.9,32.88,22606.59,0.23,143.0,0.03,1255.92,687.45,57.0,86.0,13.0,15.0,70.0,0
5.0,9.0,0.0,0.0,5.0,5.0,3.0,32.0,30.96,23.38,16913.84,0.24,131.0,0.04,939.66,723.59,51.0,80.0,24.0,22.0,40.0,1
14.0,13.0,2.0,12.0,7.0,7.0,1.0,65.0,40.76,52.89,114017.63,0.72,386.0,0.02,6334.31,2155.8,136.0,250.0,27.0,21.0,96.0,0
15.0,23.0,0.0,0.0,12.0,9.0,8.0,48.0,50.03,24.72,30580.56,0.41,213.0,0.04,1698.92,1236.97,89.0,124.0,36.0,20.0,65.0,1
5.0,7.0,0.0,0.0,4.0,2.0,1.0,8.0,22.85,11.69,3124.06,0.09,55.0,0.09,173.56,267.19,19.0,36.0,13.0,16.0,15.0,0
4.0,5.0,0.0,0.0,3.0,2.0,1.0,8.0,31.25,8.79,2416.5,0.09,56.0,0.11,134.25,274.79,23.0,33.0,17.0,13.0,14.0,1
3.0,23.0,4.0,0.0,12.0,5.0,7.0,11.0,35.44,56.0,111124.88,0.66,368.0,0.02,6173.6,1984.37,84.0,284.0,18.0,24.0,20.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,17.0,20.61,13.0,3483.47,0.09,62.0,0.08,193.53,267.96,26.0,36.0,10.0,10.0,20.0,0
1.0,11.0,0.0,0.0,6.0,1.0,6.0,23.0,11.3,43.0,20888.63,0.16,99.0,0.02,1160.48,485.78,43.0,56.0,10.0,20.0,26.0,0
11.0,5.0,0.0,10.0,3.0,3.0,1.0,39.0,63.62,17.18,18775.16,0.36,204.0,0.06,1043.06,1092.94,74.0,130.0,28.0,13.0,65.0,0
4.0,5.0,2.0,1.0,3.0,3.0,1.0,15.0,24.4,9.0,1976.54,0.07,50.0,0.11,109.81,219.62,24.0,26.0,12.0,9.0,24.0,0
3.0,9.0,0.0,0.0,5.0,3.0,5.0,15.0,22.51,5.85,770.36,0.04,31.0,0.17,42.8,131.69,13.0,18.0,10.0,9.0,20.0,0
10.0,22.0,1.0,17.0,12.0,9.0,5.0,76.0,50.35,34.94,61473.97,0.59,288.0,0.03,3415.22,1759.26,123.0,165.0,44.0,25.0,106.0,1
4.0,27.0,0.0,7.0,14.0,3.0,11.0,30.0,20.3,30.15,18457.34,0.2,126.0,0.03,1025.41,612.11,49.0,77.0,13.0,16.0,45.0,0
13.0,9.0,4.0,27.0,5.0,1.0,1.0,41.0,32.61,27.53,24720.34,0.3,183.0,0.04,1373.35,897.96,72.0,111.0,17.0,13.0,89.0,0
1.0,11.0,0.0,12.0,6.0,5.0,5.0,19.0,21.23,11.38,2746.84,0.08,52.0,0.09,152.6,241.48,21.0,31.0,12.0,13.0,32.0,0
3.0,7.0,0.0,3.0,4.0,4.0,1.0,10.0,21.13,9.82,2036.81,0.07,48.0,0.1,113.16,207.45,24.0,24.0,11.0,9.0,19.0,0
3.0,5.0,1.0,0.0,3.0,3.0,1.0,14.0,26.41,5.73,866.35,0.05,35.0,0.17,48.13,151.27,14.0,21.0,11.0,9.0,20.0,0
8.0,15.0,0.0,1.0,8.0,7.0,5.0,41.0,33.1,21.28,14986.79,0.23,129.0,0.05,832.6,704.27,56.0,73.0,25.0,19.0,52.0,1
7.0,1.0,0.0,6.0,1.0,1.0,1.0,13.0,37.89,9.84,3670.35,0.12,76.0,0.1,203.91,372.92,34.0,42.0,19.0,11.0,28.0,0
2.0,9.0,0.0,0.0,5.0,3.0,5.0,19.0,20.63,19.08,7506.7,0.13,81.0,0.05,417.04,393.5,31.0,50.0,13.0,16.0,24.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,30.77,5.33,875.14,0.05,42.0,0.19,48.62,164.09,16.0,26.0,9.0,6.0,12.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,6.74,5.0,168.44,0.01,12.0,0.2,9.36,33.69,4.0,8.0,2.0,5.0,5.0,0
13.0,7.0,0.0,15.0,4.0,4.0,3.0,38.0,79.97,9.9,7845.03,0.26,137.0,0.1,435.83,792.05,64.0,73.0,42.0,13.0,68.0,1
4.0,5.0,1.0,1.0,3.0,2.0,1.0,18.0,36.84,8.98,2968.29,0.11,65.0,0.11,164.91,330.69,29.0,36.0,21.0,13.0,26.0,0
4.0,3.0,0.0,0.0,2.0,2.0,1.0,14.0,26.06,9.5,2352.09,0.08,54.0,0.11,130.66,247.59,19.0,35.0,12.0,12.0,21.0,0
13.0,19.0,0.0,29.0,10.0,8.0,1.0,96.0,44.07,38.29,64604.29,0.56,296.0,0.03,3589.13,1687.33,133.0,163.0,33.0,19.0,145.0,0
3.0,5.0,0.0,0.0,3.0,2.0,1.0,10.0,26.43,6.75,1204.29,0.06,42.0,0.15,66.9,178.41,15.0,27.0,10.0,9.0,15.0,0
3.0,5.0,1.0,2.0,3.0,3.0,1.0,24.0,18.9,19.38,7093.7,0.12,77.0,0.05,394.09,366.13,31.0,46.0,12.0,15.0,32.0,0
4.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,40.45,4.25,730.59,0.06,44.0,0.24,40.59,171.9,17.0,27.0,10.0,5.0,19.0,0
6.0,5.0,0.0,4.0,3.0,3.0,1.0,17.0,25.88,13.59,4781.57,0.12,71.0,0.07,265.64,351.75,29.0,42.0,16.0,15.0,29.0,0
2.0,5.0,1.0,0.0,3.0,1.0,1.0,13.0,18.5,15.36,4367.39,0.09,62.0,0.07,242.63,284.27,26.0,36.0,11.0,13.0,21.0,0
2.0,21.0,0.0,0.0,11.0,4.0,1.0,56.0,45.51,14.62,9733.57,0.22,137.0,0.07,540.75,665.54,36.0,101.0,16.0,13.0,61.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,34.1,2.75,257.85,0.03,24.0,0.36,14.33,93.77,11.0,13.0,10.0,5.0,10.0,0
24.0,3.0,0.0,12.0,2.0,2.0,1.0,99.0,201.31,20.9,87961.33,1.4,632.0,0.05,4886.74,4207.99,283.0,349.0,88.0,13.0,137.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,10.97,6.25,428.33,0.02,18.0,0.16,23.8,68.53,5.0,13.0,4.0,10.0,7.0,0
5.0,5.0,0.0,1.0,3.0,3.0,1.0,22.0,54.67,7.6,3157.59,0.14,81.0,0.13,175.42,415.47,38.0,43.0,25.0,10.0,30.0,1
8.0,4.0,0.0,0.0,3.0,3.0,1.0,23.0,27.43,20.59,11627.79,0.19,114.0,0.05,645.99,564.78,50.0,64.0,17.0,14.0,33.0,0
4.0,5.0,0.0,2.0,3.0,3.0,1.0,41.0,27.52,22.5,13933.68,0.21,125.0,0.04,774.09,619.27,48.0,77.0,16.0,15.0,50.0,0
7.0,5.0,0.0,0.0,4.0,4.0,1.0,40.0,37.61,23.38,20564.75,0.29,143.0,0.04,1142.49,879.41,57.0,86.0,39.0,32.0,50.0,0
9.0,13.0,0.0,0.0,7.0,7.0,1.0,62.0,72.8,21.27,32945.12,0.52,282.0,0.05,1830.28,1548.7,117.0,165.0,33.0,12.0,73.0,1
0.0,3.0,0.0,0.0,2.0,2.0,1.0,16.0,30.37,5.45,903.65,0.06,39.0,0.18,50.2,165.67,15.0,24.0,11.0,8.0,18.0,1
4.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,33.53,9.75,3187.28,0.11,68.0,0.1,177.07,326.9,26.0,42.0,16.0,12.0,17.0,0
1.0,3.0,0.0,3.0,2.0,2.0,1.0,12.0,22.71,9.33,1978.67,0.07,53.0,0.11,109.93,212.0,24.0,29.0,9.0,7.0,18.0,0
1.0,5.0,0.0,0.0,3.0,3.0,1.0,10.0,26.15,8.0,1673.72,0.07,44.0,0.13,92.98,209.22,20.0,24.0,15.0,12.0,13.0,0
1.0,7.0,0.0,1.0,4.0,1.0,1.0,11.0,14.63,13.06,2496.98,0.06,45.0,0.08,138.72,191.16,19.0,26.0,8.0,11.0,16.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,7.33,9.0,594.0,0.02,22.0,0.11,33.0,66.0,6.0,16.0,2.0,6.0,9.0,0
3.0,7.0,4.0,8.0,6.0,6.0,1.0,45.0,72.26,10.83,8480.28,0.26,138.0,0.09,471.13,782.79,52.0,86.0,36.0,15.0,62.0,1
0.0,5.0,0.0,0.0,3.0,2.0,1.0,9.0,24.52,4.0,392.4,0.03,24.0,0.25,21.8,98.1,9.0,15.0,9.0,8.0,11.0,0
2.0,11.0,1.0,0.0,6.0,3.0,1.0,14.0,27.18,11.38,3516.4,0.1,63.0,0.09,195.36,309.13,26.0,37.0,16.0,14.0,19.0,1
5.0,27.0,0.0,1.0,14.0,13.0,9.0,80.0,90.87,22.12,44461.2,0.67,335.0,0.05,2470.07,2010.0,158.0,177.0,50.0,14.0,88.0,1
2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0
2.0,3.0,0.0,1.0,2.0,2.0,1.0,10.0,26.32,8.25,1791.33,0.07,48.0,0.12,99.52,217.13,18.0,30.0,12.0,11.0,16.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,31.0,101.66,15.57,24638.11,0.53,275.0,0.06,1368.78,1582.59,137.0,138.0,44.0,10.0,32.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,11.07,3.0,99.66,0.01,10.0,0.33,5.54,33.22,4.0,6.0,4.0,6.0,5.0,0
34.0,17.0,18.0,55.0,9.0,6.0,1.0,103.0,144.02,30.52,134112.42,1.46,642.0,0.03,7450.69,4394.8,258.0,384.0,93.0,22.0,212.0,0
9.0,11.0,0.0,0.0,6.0,5.0,3.0,38.0,32.03,23.76,18080.85,0.25,137.0,0.04,1004.49,760.98,54.0,83.0,25.0,22.0,49.0,1
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,11.79,3.33,131.0,0.01,14.0,0.3,7.28,39.3,5.0,9.0,3.0,4.0,6.0,0
5.0,3.0,0.0,2.0,2.0,2.0,1.0,15.0,16.57,15.13,3790.74,0.08,59.0,0.07,210.6,250.63,22.0,37.0,8.0,11.0,24.0,1
2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,3.0,1.0,3.0,7.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1
4.0,3.0,0.0,0.0,2.0,1.0,1.0,8.0,16.4,9.75,1559.14,0.05,37.0,0.1,86.62,159.91,13.0,24.0,8.0,12.0,14.0,0
11.0,11.0,0.0,7.0,6.0,1.0,1.0,26.0,13.94,40.07,22390.71,0.19,134.0,0.02,1243.93,558.77,51.0,83.0,7.0,11.0,47.0,0
1.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,11.84,5.63,374.67,0.02,18.0,0.18,20.81,66.61,5.0,13.0,4.0,9.0,8.0,0
2.0,9.0,0.0,0.0,5.0,5.0,5.0,18.0,29.64,12.63,4729.74,0.12,73.0,0.08,262.76,374.44,30.0,43.0,19.0,16.0,24.0,0
1.0,9.0,0.0,0.0,5.0,2.0,5.0,12.0,11.66,19.13,4263.06,0.07,48.0,0.05,236.84,222.91,18.0,30.0,8.0,17.0,15.0,0
4.0,11.0,0.0,0.0,6.0,3.0,1.0,26.0,33.46,16.0,8564.62,0.18,102.0,0.06,475.81,535.29,44.0,58.0,22.0,16.0,33.0,0
16.0,26.0,1.0,4.0,14.0,11.0,1.0,64.0,56.73,18.85,20149.31,0.36,181.0,0.05,1119.41,1069.15,70.0,111.0,39.0,21.0,87.0,0
4.0,13.0,0.0,0.0,7.0,2.0,7.0,30.0,15.36,25.38,9895.57,0.13,76.0,0.04,549.75,389.83,30.0,46.0,13.0,22.0,36.0,0
1.0,13.0,0.0,0.0,7.0,1.0,7.0,9.0,15.28,13.06,2607.96,0.07,47.0,0.08,144.89,199.65,19.0,28.0,8.0,11.0,12.0,0
2.0,3.0,0.0,1.0,2.0,1.0,1.0,8.0,11.46,7.5,644.64,0.03,22.0,0.13,35.81,85.95,10.0,12.0,6.0,9.0,14.0,0
4.0,3.0,0.0,0.0,2.0,1.0,1.0,10.0,17.56,6.75,800.12,0.04,29.0,0.15,44.45,118.54,12.0,17.0,8.0,9.0,18.0,0
11.0,13.0,0.0,5.0,7.0,7.0,1.0,45.0,62.79,12.04,9104.53,0.25,132.0,0.08,505.81,756.09,51.0,81.0,36.0,17.0,64.0,0
3.0,27.0,1.0,0.0,26.0,2.0,1.0,85.0,56.77,25.5,36915.92,0.48,223.0,0.04,2050.88,1447.68,84.0,139.0,56.0,34.0,91.0,1
0.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,43.36,4.29,796.47,0.06,43.0,0.23,44.25,185.84,20.0,23.0,14.0,6.0,12.0,0
8.0,53.0,0.0,32.0,27.0,23.0,18.0,148.0,59.0,60.15,213471.74,1.18,581.0,0.02,11859.54,3549.05,257.0,324.0,47.0,22.0,191.0,1
1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,20.93,3.33,232.53,0.02,21.0,0.3,12.92,69.76,10.0,11.0,6.0,4.0,10.0,0
